High,Low,Open,Close,Volume,Adj Close,Moving_av,Increase_in_vol,Increase_in_adj_close,Date
136.50999450683594,131.17999267578122,135.80000305175778,131.80999755859378,8785800,131.80999755859378,124.93759994506836,4185200.0,-3.960006713867159,2010-04-01
133.74000549316406,130.77999877929688,132.85000610351562,131.49000549316406,5816500,131.49000549316406,125.035,-2969300.0,-0.3199920654297159,2010-04-05
136.0,131.17999267578122,131.22999572753906,135.55999755859378,7950300,135.55999755859378,125.31759994506837,2133800.0,4.069992065429716,2010-04-06
136.08000183105472,133.86000061035156,135.96000671386722,134.8699951171875,5945400,134.8699951171875,125.60879989624023,-2004900.0,-0.6900024414062784,2010-04-07
141.25,134.71000671386722,134.71000671386722,140.9600067138672,12689100,140.9600067138672,126.03839996337892,6743700.0,6.090011596679688,2010-04-08
141.3300018310547,139.07000732421878,140.72000122070312,140.05999755859378,6011100,140.05999755859378,126.38459991455078,-6678000.0,-0.9000091552734091,2010-04-09
142.91000366210938,139.67999267578122,140.0,141.1999969482422,5445300,141.1999969482422,126.68799987792968,-565800.0,1.139999389648409,2010-04-12
141.97999572753906,139.1199951171875,141.22999572753906,140.16000366210938,4785500,140.16000366210938,126.98299987792969,-659800.0,-1.0399932861328125,2010-04-13
144.5,139.19999694824222,140.33999633789062,144.27999877929688,7900300,144.27999877929688,127.49119979858398,3114800.0,4.1199951171875,2010-04-14
147.08999633789062,144.0,144.5500030517578,145.82000732421875,7829600,145.82000732421875,128.04519989013673,-70700.0,1.540008544921875,2010-04-15
147.1699981689453,141.4499969482422,144.8800048828125,142.1699981689453,8396800,142.1699981689453,128.5065998840332,567200.0,-3.6500091552734375,2010-04-16
143.6699981689453,139.1300048828125,142.35000610351562,142.42999267578125,6022000,142.42999267578125,129.0363996887207,-2374800.0,0.2599945068359375,2010-04-19
144.63999938964844,142.10000610351562,143.8300018310547,144.1999969482422,4311700,144.1999969482422,129.5725996398926,-1710300.0,1.7700042724609375,2010-04-20
149.0,143.52000427246094,145.1699981689453,146.42999267578125,7374400,146.42999267578125,130.1645994567871,3062700.0,2.2299957275390625,2010-04-21
151.08999633789062,145.8800048828125,147.00999450683594,150.08999633789062,15165800,150.08999633789062,130.80579940795894,7791400.0,3.660003662109375,2010-04-22
149.08999633789062,142.4199981689453,145.3800048828125,143.6300048828125,18975200,143.6300048828125,131.3311994934082,3809400.0,-6.459991455078125,2010-04-23
147.72999572753906,142.89999389648438,143.1999969482422,147.11000061035156,9318300,147.11000061035156,131.87159957885743,-9656900.0,3.4799957275390625,2010-04-26
146.44000244140625,141.11000061035156,145.5500030517578,142.02000427246094,8639000,142.02000427246094,132.31879959106445,-679300.0,-5.089996337890625,2010-04-27
142.75,138.69000244140622,142.58999633789062,139.35000610351562,9235300,139.35000610351562,132.75519973754882,596300.0,-2.6699981689453125,2010-04-28
142.4499969482422,139.78999328613278,140.08999633789062,141.72999572753906,6314200,141.72999572753906,133.26359970092773,-2921100.0,2.379989624023437,2010-04-29
141.39999389648438,136.91000366210938,141.39999389648438,137.10000610351562,6113500,137.10000610351562,133.64399978637695,-200700.0,-4.6299896240234375,2010-04-30
139.44000244140622,136.11000061035156,137.19999694824222,137.49000549316406,5654600,137.49000549316406,134.0433999633789,-458900.0,0.3899993896484375,2010-05-03
135.80999755859378,128.3800048828125,135.6199951171875,129.83000183105472,12667800,129.83000183105472,134.2797999572754,7013200.0,-7.6600036621093475,2010-05-04
131.61000061035156,127.5500030517578,128.0,130.92999267578122,9458100,130.92999267578122,134.55359985351564,-3209700.0,1.0999908447265057,2010-05-05
132.33000183105472,120.5999984741211,130.0,128.71000671386722,10189000,128.71000671386722,134.7333999633789,730900.0,-2.2199859619140057,2010-05-06
131.17999267578122,123.76000213623048,127.97000122070312,124.9800033569336,11927600,124.9800033569336,134.86900009155272,1738600.0,-3.730003356933622,2010-05-07
132.21000671386722,129.25999450683594,129.72999572753906,131.28999328613278,6806100,131.28999328613278,135.12679992675785,-5121500.0,6.30998992919919,2010-05-10
133.08000183105472,128.47000122070312,129.94999694824222,130.46000671386722,6044100,130.46000671386722,135.24520004272458,-762000.0,-0.8299865722655682,2010-05-11
134.1300048828125,129.67999267578122,131.41000366210938,133.8699951171875,5904500,133.8699951171875,135.41199996948242,-139600.0,3.409988403320284,2010-05-12
136.99000549316406,131.0,133.92999267578122,131.47000122070312,5940200,131.47000122070312,135.52360000610352,35700.0,-2.399993896484375,2010-05-13
131.0,126.76000213623048,130.36000061035156,128.52999877929688,5277800,128.52999877929688,135.52360000610352,-662400.0,-2.94000244140625,2010-05-14
129.94999694824222,125.8000030517578,128.24000549316406,128.91000366210938,5642200,128.91000366210938,135.52360000610352,364400.0,0.3800048828125,2010-05-17
131.25,125.51000213623048,130.13999938964844,126.27999877929688,5256900,126.27999877929688,135.44699996948242,-385300.0,-2.6300048828125,2010-05-18
127.93000030517578,123.8000030517578,125.51000213623048,124.58999633789062,6463300,124.58999633789062,135.36239974975587,1206400.0,-1.69000244140625,2010-05-19
125.0,118.77999877929688,122.63999938964844,119.70999908447266,8594400,119.70999908447266,135.1463998413086,2131100.0,-4.879997253417969,2010-05-20
124.97000122070312,117.5199966430664,117.9000015258789,122.72000122070312,7966900,122.72000122070312,134.92919982910155,-627500.0,3.0100021362304688,2010-05-21
124.5,120.6500015258789,122.56999969482422,122.12000274658205,4535900,122.12000274658205,134.73519973754884,-3431000.0,-0.5999984741210795,2010-05-24
125.19000244140624,118.5,118.54000091552734,124.86000061035156,6913400,124.86000061035156,134.60979965209958,2377500.0,2.739997863769517,2010-05-25
125.79000091552734,122.3000030517578,125.0500030517578,123.20999908447266,6964600,123.20999908447266,134.4381997680664,51200.0,-1.6500015258789062,2010-05-26
126.8499984741211,120.5999984741211,124.9800033569336,126.6999969482422,4747700,126.6999969482422,134.34539978027342,-2216900.0,3.489997863769545,2010-05-27
127.5999984741211,124.01000213623048,126.06999969482422,125.45999908447266,3954800,125.45999908447266,134.19939987182616,-792900.0,-1.2399978637695457,2010-05-28
126.56999969482422,123.0199966430664,124.97000122070312,123.23999786376952,3659500,123.23999786376952,134.05719970703126,-295300.0,-2.220001220703139,2010-06-01
126.43000030517578,121.6500015258789,124.0199966430664,126.30999755859376,4764700,126.30999755859376,133.97399963378905,1105200.0,3.069999694824247,2010-06-02
129.14999389648438,124.8499984741211,126.25,128.75999450683594,5276900,128.75999450683594,133.96399963378906,512200.0,2.4499969482421733,2010-06-03
128.19999694824222,122.18000030517578,126.33000183105469,122.7699966430664,5497700,122.7699966430664,133.85859970092773,220800.0,-5.989997863769531,2010-06-04
126.61000061035156,121.66999816894531,125.83999633789062,122.01000213623048,6566400,122.01000213623048,133.60419982910156,1068700.0,-0.7599945068359233,2010-06-07
122.0,115.8000030517578,122.0,118.83999633789062,11484400,118.83999633789062,133.2797998046875,4918000.0,-3.170005798339858,2010-06-08
121.47000122070312,117.36000061035156,120.30999755859376,117.91000366210938,7369200,117.91000366210938,132.93559997558594,-4115200.0,-0.92999267578125,2010-06-09
123.5,119.1999969482422,120.0,123.20999908447266,6061800,123.20999908447266,132.6681999206543,-1307400.0,5.299995422363281,2010-06-10
123.52999877929688,120.29000091552734,121.38999938964844,123.02999877929688,4204600,123.02999877929688,132.41339981079102,-1857200.0,-0.18000030517578125,2010-06-11
125.6999969482422,123.5,124.23999786376952,123.83000183105469,3923000,123.83000183105469,132.25379989624022,-281600.0,0.8000030517578125,2010-06-14
126.91999816894531,122.5,123.1999969482422,126.83999633789062,4541000,126.83999633789062,132.16079971313476,618000.0,3.009994506835937,2010-06-15
127.9800033569336,125.36000061035156,125.38999938964844,126.9000015258789,3964300,126.9000015258789,131.9875997924805,-576700.0,0.06000518798828125,2010-06-16
127.8000030517578,124.69000244140624,126.73999786376952,125.88999938964844,3479000,125.88999938964844,131.80799987792972,-485300.0,-1.0100021362304688,2010-06-17
127.4800033569336,125.06999969482422,126.4800033569336,125.83000183105469,3836000,125.83000183105469,131.50539978027345,357000.0,-0.05999755859375,2010-06-18
127.4800033569336,121.41000366210938,126.79000091552734,122.5500030517578,5327700,122.5500030517578,131.15519989013669,1491700.0,-3.2799987792968888,2010-06-21
125.2300033569336,121.5500030517578,122.6500015258789,122.30999755859376,6207200,122.30999755859376,130.77739990234377,879500.0,-0.2400054931640341,2010-06-22
123.22000122070312,120.04000091552734,122.11000061035156,121.4499969482422,5455100,121.4499969482422,130.4031997680664,-752100.0,-0.8600006103515625,2010-06-23
120.8499984741211,116.8000030517578,120.61000061035156,118.33000183105469,7771100,118.33000183105469,129.88419982910156,2316000.0,-3.1199951171875138,2010-06-24
121.76000213623048,117.62999725341795,118.13999938964844,121.0,5769700,121.0,129.3877996826172,-2001400.0,2.6699981689453125,2010-06-25
120.04000091552734,117.0999984741211,118.8499984741211,117.8000030517578,5612200,117.8000030517578,128.90039978027343,-157500.0,-3.1999969482422017,2010-06-28
116.4800033569336,106.01000213623048,116.26000213623048,108.61000061035156,12866300,108.61000061035156,128.22399993896485,7254100.0,-9.190002441406238,2010-06-29
112.68000030517578,108.11000061035156,108.58000183105469,109.26000213623048,9740700,109.26000213623048,127.52520004272459,-3125600.0,0.6500015258789205,2010-06-30
111.69000244140624,106.6999969482422,108.9000015258789,110.95999908447266,8529800,110.95999908447266,126.81580017089844,-1210900.0,1.6999969482421733,2010-07-01
111.29000091552734,108.55999755859376,110.91999816894531,109.13999938964844,4477100,109.13999938964844,125.99680023193359,-4052700.0,-1.8199996948242188,2010-07-02
112.52999877929688,109.0,110.6500015258789,110.05999755859376,5219300,110.05999755859376,125.32540008544922,742200.0,0.9199981689453268,2010-07-06
113.62999725341795,109.80999755859376,109.83999633789062,113.43000030517578,4941000,113.43000030517578,124.6518000793457,-278300.0,3.370002746582017,2010-07-07
117.4800033569336,114.06999969482422,115.0199966430664,116.22000122070312,6775000,116.22000122070312,124.13580001831056,1834000.0,2.790000915527344,2010-07-08
117.4000015258789,114.6500015258789,116.5500030517578,117.26000213623048,4065100,117.26000213623048,123.69399993896485,-2709900.0,1.040000915527358,2010-07-09
119.6999969482422,117.31999969482422,117.80999755859376,119.51000213623048,4783600,119.51000213623048,123.24960006713869,718500.0,2.25,2010-07-12
124.87999725341795,120.3000030517578,120.69000244140624,123.6500015258789,7091100,123.6500015258789,122.98059997558592,2307500.0,4.139999389648423,2010-07-13
123.75,121.47000122070312,123.02999877929688,123.3000030517578,5257000,123.3000030517578,122.69679992675782,-1834100.0,-0.349998474121108,2010-07-14
122.4800033569336,119.26000213623048,120.12999725341795,122.05999755859376,6047700,122.05999755859376,122.54139984130859,790700.0,-1.240005493164034,2010-07-15
121.91999816894531,118.01000213623048,121.27999877929688,118.48999786376952,6227900,118.48999786376952,122.29259994506836,180200.0,-3.569999694824247,2010-07-16
120.73999786376952,117.0,118.37999725341795,119.94000244140624,5030900,119.94000244140624,122.11719985961912,-1197000.0,1.4500045776367188,2010-07-19
120.70999908447266,117.51000213623048,120.61000061035156,120.0999984741211,6785000,120.0999984741211,122.01959976196291,1754100.0,0.15999603271485796,2010-07-20
121.25,117.26000213623048,120.62000274658205,117.43000030517578,5011700,117.43000030517578,121.74239990234376,-1773300.0,-2.6699981689453125,2010-07-21
120.87000274658205,118.0199966430664,118.70999908447266,120.06999969482422,15003400,120.06999969482422,121.53459976196291,9991700.0,2.639999389648437,2010-07-22
119.27999877929688,105.8000030517578,105.93000030517578,118.87000274658205,42421100,118.87000274658205,121.23459991455078,27417700.0,-1.1999969482421733,2010-07-23
118.5999984741211,114.87999725341795,118.26000213623048,118.4000015258789,11137800,118.4000015258789,120.9731999206543,-31283300.0,-0.4700012207031392,2010-07-26
118.5,115.06999969482422,118.43000030517578,117.12999725341795,7796100,117.12999725341795,120.74519989013672,-3341700.0,-1.2700042724609517,2010-07-27
118.1999969482422,116.4000015258789,117.0,117.12999725341795,5472300,117.12999725341795,120.50959976196287,-2323800.0,0.0,2010-07-28
118.87000274658205,115.5199966430664,117.98999786376952,116.86000061035156,6175800,116.86000061035156,120.321199798584,703500.0,-0.26999664306639204,2010-07-29
118.73999786376952,114.51000213623048,115.52999877929688,117.88999938964844,7077500,117.88999938964844,120.18719985961914,901700.0,1.029998779296875,2010-07-30
120.37999725341795,117.56999969482422,119.1500015258789,120.06999969482422,5443700,120.06999969482422,120.19439987182619,-1633800.0,2.180000305175781,2010-08-02
122.87000274658205,119.68000030517578,120.0,122.41999816894531,5953800,122.41999816894531,120.188399810791,510100.0,2.3499984741210938,2010-08-03
128.47000122070312,123.0,123.05999755859376,127.58000183105469,9270800,127.58000183105469,120.29759979248048,3317000.0,5.160003662109375,2010-08-04
128.0,125.81999969482422,126.7699966430664,127.83000183105469,4282300,127.83000183105469,120.35699981689451,-4988500.0,0.25,2010-08-05
128.39999389648438,125.9000015258789,126.72000122070312,128.32000732421878,5065200,128.32000732421878,120.45919998168944,782900.0,0.4900054931640909,2010-08-06
129.92999267578122,127.8499984741211,128.46000671386722,128.83000183105472,5085800,128.83000183105472,120.5018000793457,20600.0,0.5099945068359375,2010-08-09
130.0,127.37999725341795,127.9499969482422,130.0,5706900,130.0,120.59260009765623,621100.0,1.169998168945284,2010-08-10
128.1199951171875,125.1999969482422,128.10000610351562,125.88999938964844,5541700,125.88999938964844,120.64560012817385,-165200.0,-4.1100006103515625,2010-08-11
127.0,123.5500030517578,123.76000213623048,126.55999755859376,4367900,126.55999755859376,120.65060012817385,-1173800.0,0.6699981689453267,2010-08-12
127.4800033569336,124.26000213623048,126.05999755859376,124.69000244140624,3976600,124.69000244140624,120.56920028686524,-391300.0,-1.8699951171875284,2010-08-13
127.37000274658205,123.04000091552734,123.61000061035156,126.06999969482422,4024700,126.06999969482422,120.63520034790041,48100.0,1.379997253417983,2010-08-16
129.97999572753906,126.79000091552734,127.33999633789062,128.86000061035156,5044700,128.86000061035156,120.7722003173828,1020000.0,2.790000915527344,2010-08-17
130.80999755859378,128.25999450683594,129.25,129.64999389648438,7901500,129.64999389648438,120.98840026855468,2856800.0,0.7899932861328125,2010-08-18
130.02000427246094,126.81999969482422,129.22000122070312,127.56999969482422,5582500,127.56999969482422,121.18160018920898,-2319000.0,-2.079994201660156,2010-08-19
128.03999328613278,126.0199966430664,127.1999969482422,127.76000213623048,4170100,127.76000213623048,121.27260025024414,-1412400.0,0.1900024414062642,2010-08-20
129.22000122070312,126.5,127.86000061035156,126.5999984741211,3861300,126.5999984741211,121.34400024414064,-308800.0,-1.1600036621093892,2010-08-23
125.44000244140624,123.18000030517578,125.41000366210938,124.52999877929688,5369700,124.52999877929688,121.35800018310549,1508400.0,-2.0699996948242188,2010-08-24
127.37000274658205,123.83000183105469,123.8499984741211,126.8499984741211,5344500,126.8499984741211,121.35820022583007,-25200.0,2.3199996948242188,2010-08-25
127.58999633789062,124.81999969482422,127.1500015258789,124.86000061035156,4694500,124.86000061035156,121.31740020751951,-650000.0,-1.9899978637695312,2010-08-26
126.63999938964844,122.25,125.45999908447266,126.63999938964844,5080000,126.63999938964844,121.33240020751951,385500.0,1.779998779296875,2010-08-27
126.9499969482422,123.69000244140624,126.02999877929688,123.79000091552734,3426000,123.79000091552734,121.29160018920898,-1654000.0,-2.8499984741210938,2010-08-30
125.9000015258789,122.5,122.8499984741211,124.83000183105469,4225600,124.83000183105469,121.33720016479492,799600.0,1.0400009155273438,2010-08-31
132.60000610351562,126.16999816894531,126.36000061035156,132.49000549316406,7138300,132.49000549316406,121.54080032348631,2912700.0,7.660003662109375,2010-09-01
135.21000671386722,132.05000305175778,132.16999816894528,135.21000671386722,5407400,135.21000671386722,121.81600051879884,-1730900.0,2.7200012207031534,2010-09-02
139.5,136.6300048828125,136.88999938964844,138.78999328613278,6581200,138.78999328613278,122.22520034790041,1173800.0,3.579986572265568,2010-09-03
138.60000610351562,136.88999938964844,137.55999755859378,137.22000122070312,3883000,137.22000122070312,122.54960037231446,-2698200.0,-1.569992065429659,2010-09-07
139.69999694824222,136.44999694824222,137.92999267578122,139.13999938964844,5828500,139.13999938964844,122.97640029907228,1945500.0,1.9199981689453125,2010-09-08
141.3699951171875,139.25999450683594,140.38999938964844,140.3800048828125,4958000,140.3800048828125,123.61180038452149,-870500.0,1.2400054931640625,2010-09-09
142.60000610351562,140.03999328613278,140.75,142.44000244140625,5043600,142.44000244140625,124.275400390625,85600.0,2.05999755859375,2010-09-10
145.74000549316406,143.75999450683594,144.07000732421875,145.07000732421875,5077400,145.07000732421875,124.95760055541992,33800.0,2.6300048828125,2010-09-13
146.6999969482422,143.8300018310547,144.5,145.75,4319400,145.75,125.68980056762695,-758000.0,0.67999267578125,2010-09-14
145.6199951171875,143.55999755859375,144.8800048828125,145.4499969482422,4903600,145.4499969482422,126.39760055541993,584200.0,-0.3000030517578125,2010-09-15
148.22999572753906,145.16000366210938,145.39999389648438,148.1300048828125,5827000,148.1300048828125,127.09160064697264,923400.0,2.6800079345703125,2010-09-16
148.97999572753906,146.5,148.89999389648438,148.32000732421875,7259600,148.32000732421875,127.73360076904295,1432600.0,0.19000244140625,2010-09-17
151.9499969482422,147.35000610351562,148.6999969482422,151.3000030517578,6449400,151.3000030517578,128.41440078735351,-810200.0,2.9799957275390625,2010-09-20
153.30999755859375,149.60000610351562,150.75999450683594,150.72999572753906,7542000,150.72999572753906,129.03880065917969,1092600.0,-0.57000732421875,2010-09-21
152.6999969482422,149.10000610351562,149.83999633789062,151.8300018310547,6612400,151.8300018310547,129.6024006652832,-929600.0,1.100006103515625,2010-09-22
155.9199981689453,150.97000122070312,151.1999969482422,152.85000610351562,7065600,152.85000610351562,130.19340072631837,453200.0,1.0200042724609375,2010-09-23
160.88999938964844,155.4199981689453,155.42999267578125,160.72999572753906,10590600,160.72999572753906,130.9668006896973,3525000.0,7.879989624023437,2010-09-24
161.1999969482422,157.8800048828125,160.22000122070312,159.3699951171875,6446300,159.3699951171875,131.78440063476563,-4144300.0,-1.3600006103515625,2010-09-27
160.8800048828125,154.88999938964844,159.83999633789062,159.6999969482422,8494200,159.6999969482422,132.5796005249023,2047900.0,0.3300018310546875,2010-09-28
161.77999877929688,157.75,159.02999877929688,158.99000549316406,7287500,158.99000549316406,133.3574006652832,-1206700.0,-0.709991455078125,2010-09-29
160.92999267578125,155.60000610351562,160.00999450683594,157.05999755859375,7606000,157.05999755859375,134.15000061035155,318500.0,-1.9300079345703125,2010-09-30
157.44000244140625,152.1999969482422,157.0800018310547,153.7100067138672,8683400,153.7100067138672,134.82280075073245,1077400.0,-3.3499908447265625,2010-10-01
155.9600067138672,152.7899932861328,153.9499969482422,155.38999938964844,5346500,155.38999938964844,135.55320068359376,-3336900.0,1.67999267578125,2010-10-04
