Date,High_regress,Low_regress,Open_regress,Close_regress,High_RNN,Low_RNN,Open_RNN,Close_RNN
2010-06-08,116.38308715820312,113.93805694580078,114.86393737792969,115.4002914428711,-0.1095467135310173,-0.09420432150363922,-0.10354534536600113,-0.08943288028240204
2010-06-09,118.97289276123048,116.4925765991211,117.42723083496094,117.97994232177734,0.35860952734947205,0.36922064423561096,0.3488384485244751,0.3623759150505066
2010-06-10,139.25015258789062,136.49359130859378,137.49697875976562,138.17774963378906,-0.03951750323176384,-0.02740508317947388,-0.038229983299970634,-0.023498140275478363
2010-06-11,152.47535705566406,149.53863525390625,150.5868377685547,151.3511505126953,0.1993182748556137,0.2112600803375244,0.1937522143125534,0.2078901082277298
2010-06-14,127.35834503173828,124.76378631591795,125.72686767578124,126.3325424194336,0.08172108232975006,0.09387127310037613,0.07948490232229233,0.09414760023355484
2010-06-15,127.68861389160156,125.08956146240234,126.0537567138672,126.6615219116211,-0.1390482783317566,-0.1281510591506958,-0.13613532483577728,-0.12107416987419127
2010-06-16,130.89678955078122,128.25404357910156,129.22911071777344,129.85713195800778,-0.6096141338348389,-0.5784366130828857,-0.577971339225769,-0.5720255374908447
2010-06-17,129.94114685058594,127.31140899658205,128.28323364257812,128.90522766113278,0.6897876262664795,0.6960940957069397,0.6679396629333496,0.6769337058067322
2010-06-18,128.41287231445312,125.80396270751952,126.7706069946289,127.38294982910156,0.7337477207183838,0.7400556206703186,0.7152127027511597,0.7223169207572937
2010-06-21,125.30155181884766,122.73501586914062,123.69112396240234,124.2838134765625,0.4029598236083984,0.41382670402526855,0.393914133310318,0.4062392115592957
2010-06-22,125.04679107666016,122.48372650146484,123.43896484375,124.03004455566406,-0.4442288875579834,-0.41428780555725103,-0.4171198904514313,-0.4079620540142059
2010-06-23,128.80126953125,126.1870574951172,127.15502166748048,127.7698211669922,-0.03859807923436165,-0.021975180134177208,-0.03378511220216751,-0.01935034617781639
2010-06-24,120.08464813232422,117.58918762207031,118.5276107788086,119.08734893798828,0.6955469846725464,0.7017978429794312,0.6737488508224487,0.6825876235961914
2010-06-25,147.88331604003906,145.00914001464844,146.04177856445312,146.777099609375,-0.3026008605957031,-0.2795052230358124,-0.2845565974712372,-0.2728079855442047
2010-06-28,124.67205047607422,122.11409759521484,123.0680694580078,123.65677642822266,0.3064640760421753,0.3177242875099182,0.2968502342700958,0.3103766739368439
2010-06-29,138.64686584472656,135.89854431152344,136.89987182617188,137.57684326171878,0.5233961343765259,0.5322756767272949,0.5100005269050598,0.5214805603027344
2010-06-30,121.15596771240234,118.64591217041016,119.58796691894531,120.15447235107422,0.21204368770122528,0.2236865907907486,0.20600461959838867,0.2200193852186203
2010-07-01,127.66310119628906,125.06439208984376,126.02850341796876,126.6361083984375,-0.12840481102466586,-0.11616894602775575,-0.12398628890514375,-0.10950202494859697
2010-07-02,115.86995697021484,113.4319076538086,114.3560562133789,114.88916778564452,0.7590195536613464,0.7644488215446472,0.7425265312194824,0.7494496703147888
2010-07-06,117.44002532958984,114.9805908203125,115.9100570678711,116.45308685302734,-0.12258465588092805,-0.11101369559764862,-0.11898402869701385,-0.1040179282426834
2010-07-07,121.96148681640624,119.4404525756836,120.38523864746094,120.95682525634766,0.7467581629753113,0.7534981369972229,0.735721230506897,0.7416040301322937
2010-07-08,119.57283782958984,117.0843505859375,118.0210418701172,118.5775375366211,0.27743861079216003,0.2886483371257782,0.27049556374549866,0.2846718430519104
2010-07-09,158.13368225097656,155.119873046875,156.18724060058594,156.9873046875,-0.1827810108661652,-0.1648336797952652,-0.1725282222032547,-0.15914571285247806
2010-07-12,122.54997253417969,120.02092742919922,120.96770477294922,121.5430145263672,0.6079424023628235,0.6160408854484558,0.5955731868743896,0.605097234249115
2010-07-13,122.64086151123048,120.1105728149414,121.0576629638672,121.633544921875,-0.12420831620693208,-0.10878965258598328,-0.11738113313913345,-0.10315070301294328
2010-07-14,143.9290008544922,141.10870361328125,142.12794494628906,142.83827209472656,0.7174208760261536,0.7234210968017578,0.6965068578720093,0.7046993374824524
2010-07-15,126.1216049194336,123.5438995361328,124.5027847290039,125.10065460205078,-0.0616283155977726,-0.04916612058877945,-0.059392940253019326,-0.04474668204784393
2010-07-16,123.16775512695312,120.63028717041016,121.57916259765624,122.15837097167969,-0.09663955867290497,-0.08386676013469696,-0.09300729632377623,-0.07831542193889618
2010-07-19,131.14955139160156,128.50335693359378,129.47927856445312,130.10890197753906,0.23125891387462616,0.2427034080028534,0.2253323942422867,0.2399059981107712
2010-07-20,123.55532836914062,121.01258087158205,121.9627685546875,122.54442596435548,0.16453389823436734,0.17666170001029968,0.1598646342754364,0.1742405891418457
2010-07-21,140.66131591796878,137.88552856445312,138.89369201660156,139.58338928222656,-0.17404624819755554,-0.15830694139003754,-0.16503383219242096,-0.15082137286663055
2010-07-22,170.45437622070312,167.27272033691406,168.38185119628906,169.25973510742188,-0.10022539645433426,-0.08324220031499863,-0.09325328469276427,-0.07930123060941696
2010-07-23,346.4352111816406,340.8561096191406,342.5616149902344,344.5511474609375,0.4959512948989868,0.5038045644760132,0.4766246676445007,0.4878365695476532
2010-07-26,368.971923828125,363.0858154296875,364.8677062988281,366.9995727539063,0.12186159193515778,0.13198943436145782,0.11781492829322815,0.1322055459022522
2010-07-27,132.21200561523438,129.55133056640622,130.53085327148438,131.16719055175778,-0.06348646432161331,-0.05172556266188622,-0.06123548001050949,-0.04608321189880371
2010-07-28,152.8130340576172,149.8717041015625,150.92105102539062,151.6875,-0.09045686572790146,-0.07846776396036148,-0.08685770630836487,-0.0722433403134346
2010-07-29,128.96151733398438,126.3451156616211,127.3136215209961,127.92942810058594,-0.08238673955202103,-0.07355889678001404,-0.07933303713798523,-0.06325827538967133
2010-07-30,129.18502807617188,126.56558227539062,127.53484344482422,128.15205383300778,-0.11131174862384796,-0.10213757306337357,-0.10328621417284012,-0.08698749542236328
2010-08-02,142.7838134765625,139.97911071777344,140.9944610595703,141.69757080078125,0.18163751065731049,0.19353340566158292,0.1770893931388855,0.19188924133777616
2010-08-03,131.02999877929688,128.38542175292972,129.36094665527344,129.98980712890622,0.6272556781768799,0.6350127458572388,0.6123358011245728,0.6216572523117065
2010-08-04,130.54815673828122,127.91014862060548,128.884033203125,129.50985717773438,-0.040530353784561164,-0.028398605063557625,-0.03885522484779358,-0.023862985894083973
2010-08-05,132.1611328125,129.50115966796878,130.48051452636722,131.11651611328122,0.7286510467529297,0.7347491979598999,0.7102012038230896,0.7177826166152954
2010-08-06,134.60588073730472,131.91259765625,132.90022277832028,133.55168151855472,0.6779110431671143,0.6834894418716431,0.6601119041442871,0.6638215780258179
2010-08-09,136.70657348632812,133.98468017578122,134.97943115234378,135.64414978027344,-0.10335158556699753,-0.10121184587478638,-0.09093234688043594,-0.07127172499895096
2010-08-10,134.67402648925778,131.97981262207028,132.96768188476562,133.61955261230472,0.20147299766540527,0.21351037919521326,0.19653083384037015,0.21117359399795527
2010-08-11,132.85508728027344,130.18565368652344,131.1673583984375,131.80775451660156,-0.12468216568231585,-0.10927917063236237,-0.11790865659713745,-0.10371308773756027
2010-08-12,138.88935852050778,136.13771057128906,137.13987731933594,137.81837463378906,0.7323765754699707,0.7379876375198364,0.7131668329238892,0.7211103439331055
2010-08-13,132.60333251953122,129.93733215332028,130.91818237304688,131.55699157714844,0.025313254445791245,0.03768522292375565,0.025005221366882324,0.03968117758631706
2010-08-16,131.76141357421878,129.10688781738278,130.08488464355472,130.71836853027344,-0.0001720040891086683,0.01246269978582859,0.002699666190892458,0.01818560622632504
2010-08-17,132.38223266601562,129.71925354003906,130.69935607910156,131.33676147460938,-0.2838994264602661,-0.27317702770233154,-0.2657501995563507,-0.24892182648181915
2010-08-18,128.71578979492188,126.10274505615234,127.07041931152344,127.68467712402344,0.15046551823616028,0.16240331530570984,0.1466703563928604,0.16153094172477722
2010-08-19,156.8839569091797,153.88717651367188,154.95030212402344,155.7424774169922,0.6520909667015076,0.6592150926589966,0.6388879418373108,0.6480789184570312
2010-08-20,140.72129821777344,137.94471740722656,138.95307922363278,139.64314270019528,-0.5555209517478943,-0.5250428318977356,-0.5250689387321472,-0.5177879333496094
2010-08-23,131.84756469726562,129.19184875488278,130.17015075683594,130.80416870117188,0.1797674298286438,0.1918052583932877,0.17363613843917847,0.188068687915802
2010-08-24,126.70960235595705,124.12388610839844,125.0847625732422,125.68634796142578,-0.3117067515850067,-0.3095021545886993,-0.3189281523227692,-0.3066099286079407
2010-08-25,129.95208740234378,127.32219696044922,128.2940673828125,128.91612243652344,-0.16278530657291412,-0.14503034949302673,-0.15324293076992035,-0.13971765339374542
2010-08-26,131.106689453125,128.4610595703125,129.43684387207028,130.06619262695312,0.7503606677055359,0.7557576894760132,0.7343370318412781,0.7416512370109558
2010-08-27,130.59002685546878,127.9514389038086,128.92546081542972,129.55155944824222,0.7323809266090393,0.738012969493866,0.7136587500572205,0.7215498089790344
2010-08-30,140.78208923339844,138.00466918945312,139.01322937011722,139.70368957519528,-0.20321565866470334,-0.18793515861034396,-0.19182312488555908,-0.17727190256118774
2010-08-31,128.12445068359378,125.51945495605469,126.48512268066406,127.09564208984376,0.05412018671631813,0.0679834857583046,0.05446914583444595,0.06911022216081619
2010-09-01,128.24546813964844,125.63883209228516,126.60491180419922,127.21620178222656,-0.12524598836898804,-0.1168024092912674,-0.11722534894943235,-0.10012489557266237
2010-09-02,146.318359375,143.46551513671875,144.4928436279297,145.21826171875,0.7403495907783508,0.7459572553634644,0.7266244888305664,0.734035849571228
2010-09-03,134.27001953125,131.58131408691406,132.56781005859378,133.21713256835938,-0.06703905761241913,-0.054449666291475296,-0.06445631384849547,-0.04978468269109726
2010-09-07,166.82568359375,163.69345092773438,164.790283203125,165.64524841308594,-0.12234248965978622,-0.10795533657073976,-0.11660309880971907,-0.1023089662194252
2010-09-08,133.49000549316406,130.81192016601562,131.7957763671875,132.44017028808594,0.6283811926841736,0.6361162662506104,0.6151163578033447,0.6244046092033386
2010-09-09,140.12010192871094,137.35169982910156,138.35801696777344,139.04429626464844,-0.039579220116138465,-0.023709693923592567,-0.03531714528799057,-0.02103050984442234
2010-09-10,137.33796691894528,134.60746765136722,135.60435485839844,136.2730712890625,-0.03555334731936455,-0.020643560215830803,-0.031863119453191764,-0.017362726852297783
2010-09-13,139.71270751953122,136.94985961914062,137.95480346679688,138.63850402832028,-0.3448892831802368,-0.3427586555480957,-0.3187796175479889,-0.2982165813446045
2010-09-14,142.80897521972656,140.00395202636722,141.01937866210938,141.72264099121094,-0.12051420658826828,-0.10933703184127808,-0.11578430980443954,-0.10019686073064804
2010-09-15,139.65911865234378,136.89698791503906,137.90174865722656,138.58511352539062,0.7731478810310364,0.7783823609352112,0.760780930519104,0.7670952081680298
2010-09-16,138.99943542480472,136.24630737304688,137.24882507324222,137.92802429199222,-0.5937533378601074,-0.5838279724121094,-0.5659823417663574,-0.5520561933517456
2010-09-17,139.61074829101562,136.84927368164062,137.8538818359375,138.53694152832028,-0.06285463273525238,-0.05092762783169746,-0.060800265520811074,-0.045538999140262604
2010-09-20,148.42465209960938,145.54310607910156,146.57757568359375,147.31631469726562,-0.09554915875196457,-0.0813908725976944,-0.09082649648189543,-0.07642369717359543
2010-09-21,142.4897918701172,139.68910217285156,140.70346069335938,141.4047088623047,0.6662623286247253,0.6731275916099548,0.6530579924583435,0.6619850397109985
2010-09-22,147.99911499023438,145.1233673095703,146.15640258789062,146.89244079589844,-0.2670683562755585,-0.2450554072856903,-0.250704288482666,-0.23830437660217285
2010-09-23,142.1764678955078,139.38005065917972,140.39334106445312,141.0926055908203,0.7172719836235046,0.7231406569480896,0.6961396932601929,0.7044642567634583
2010-09-24,140.08656311035156,137.31861877441406,138.3248291015625,139.01089477539062,-0.4021007120609283,-0.3944722414016724,-0.3795953392982483,-0.3620555996894837
2010-09-27,146.91989135742188,144.05885314941406,145.08822631835938,145.81744384765625,0.7442802190780641,0.7497274875640869,0.7270752787590027,0.7346290946006775
2010-09-28,143.37991333007812,140.56709289550778,141.58447265625,142.2913360595703,0.2149769365787506,0.2268730252981186,0.20969003438949585,0.2237830311059952
2010-09-29,154.8444366455078,151.8754425048828,152.93165588378906,153.71095275878906,-0.00019599497318267825,0.01230593305081129,0.0007508990820497273,0.015885177999734882
2010-09-30,146.1331024169922,143.28277587890625,144.30947875976562,145.0337371826172,0.7340252995491028,0.7395526170730591,0.714328408241272,0.7222059965133667
2010-10-01,144.50621032714844,141.6780548095703,142.69923400878906,143.41322326660156,0.8943596482276917,0.8940563201904297,0.8881964683532715,0.8881772756576538
2010-10-04,192.95333862304688,189.4651641845703,190.65054321289062,191.6705474853516,0.6554244756698608,0.6528782844543457,0.6468898057937622,0.6449896693229675
2010-10-05,148.6067352294922,145.72271728515625,146.75779724121094,147.49769592285156,0.584500789642334,0.580066978931427,0.57481449842453,0.5739443302154541
2010-10-06,145.17054748535156,142.33334350585938,143.35678100585938,144.07496643066406,-0.7050749659538269,-0.7087909579277039,-0.694421648979187,-0.6813148260116577
2010-10-07,155.71444702148438,152.7335968017578,153.7927703857422,154.57754516601562,-0.11585909128189087,-0.10399986803531648,-0.11202171444892883,-0.09693749248981476
2010-10-08,143.36314392089844,140.55055236816406,141.56787109375,142.27462768554688,-0.1181618720293045,-0.10256020724773407,-0.11167548596858977,-0.09759992361068726
2010-10-11,178.81005859375,175.5145721435547,176.65200805664062,177.58267211914062,-0.07965465635061264,-0.06526508927345276,-0.07534996420145035,-0.060982927680015564
2010-10-12,146.28887939453125,143.43643188476562,144.4636688232422,145.18890380859375,-0.030215879902243614,-0.017580855637788773,-0.028866581618785855,-0.014180184341967106
2010-10-13,148.53350830078125,145.65048217773438,146.68531799316406,147.42474365234375,-0.10502288490533827,-0.1035129502415657,-0.08552829176187515,-0.06412865966558456
2010-10-14,163.5648193359375,160.47702026367188,161.5627899169922,162.39715576171875,-0.053306885063648224,-0.041819319128990166,-0.04927681386470795,-0.033394157886505134
2010-10-15,143.7130126953125,140.89566040039062,141.91415405273438,142.6231231689453,-0.2013934850692749,-0.17805609107017514,-0.18614710867404935,-0.17356550693511966
2010-10-18,185.0020904541016,181.62225341796875,182.7806701660156,183.75045776367188,0.6182023286819458,0.6259103417396545,0.6038083434104919,0.6132737994194031
2010-10-19,149.14085388183594,146.2495574951172,147.2864532470703,148.0297088623047,-0.1056036651134491,-0.10391667485237123,-0.07496810704469681,-0.052075907588005066
2010-10-20,172.49453735351562,169.2850799560547,170.401123046875,171.29190063476562,-0.5194678902626038,-0.5128207802772522,-0.4818653762340546,-0.46393990516662603
2010-10-21,157.9280242919922,154.91702270507812,155.98370361328125,156.78245544433594,-0.08005367964506149,-0.06438765674829483,-0.07453618943691254,-0.060300976037979126
2010-10-22,149.7860107421875,146.88592529296875,147.92501831054688,148.67234802246094,0.4889925420284271,0.4978944957256317,0.4690439105033874,0.4808335900306702
2010-10-25,133.96206665039062,131.27754211425778,132.26300048828122,132.91038513183594,-0.6713824272155762,-0.6806512475013733,-0.6891355514526367,-0.6800376176834106
2010-10-26,182.1527404785156,178.81170654296875,179.96047973632812,180.91226196289062,-0.06979193538427353,-0.05808879435062408,-0.06759330630302429,-0.052360374480485916
2010-10-27,153.8052215576172,150.8503875732422,151.90309143066406,152.67581176757812,-0.11389977484941485,-0.10856032371520996,-0.1028943657875061,-0.08436604589223863
2010-10-28,163.8768768310547,160.78482055664062,161.8716583251953,162.70799255371094,-0.16237400472164154,-0.1583438217639923,-0.1307133585214615,-0.10863563418388368
2010-10-29,155.1884765625,152.2147979736328,153.27218627929688,154.05364990234375,0.0005443840054795146,0.014291608706116675,0.0021401310805231333,0.016730444505810738
2010-11-01,155.37371826171875,152.3975067138672,153.45553588867188,154.2381591796875,-0.21009403467178345,-0.21490143239498136,-0.16781893372535706,-0.14131851494312286
2010-11-02,163.51722717285156,160.43008422851562,161.5157012939453,162.34976196289062,-0.11248102784156801,-0.10210498422384262,-0.09913598746061324,-0.0816928893327713
2010-11-03,154.22203063964844,151.26150512695312,152.3156280517578,153.09097290039062,-0.19167432188987726,-0.17089244723320007,-0.17884573340415955,-0.16587361693382266
2010-11-04,156.87896728515625,153.8822479248047,154.94537353515625,155.73751831054688,-0.1283896267414093,-0.1310671716928482,-0.10638067871332167,-0.08304954320192337
2010-11-05,187.73614501953125,184.3190460205078,185.4867401123047,186.47378540039062,-0.1643325835466385,-0.16233046352863312,-0.1279740184545517,-0.10453930497169496
2010-11-08,158.7353057861328,155.7133026123047,156.78271484375,157.58657836914062,0.15827348828315735,0.1742885410785675,0.1572733372449875,0.1711418777704239
2010-11-09,183.45726013183602,180.0984649658203,181.25164794921875,182.211669921875,-0.11728759109973907,-0.118241086602211,-0.09147070348262787,-0.06827960163354874
2010-11-10,159.0569305419922,156.03054809570312,157.10104370117188,157.90695190429688,0.596514105796814,0.6060019135475159,0.5842785239219666,0.5939414501190186
2010-11-11,161.41949462890625,158.3609161376953,159.43942260742188,160.26023864746094,-0.07677586376667023,-0.07165361940860747,-0.06573295593261719,-0.046913281083107
2010-11-12,157.13873291015625,154.1384735107422,155.20248413085938,155.9962615966797,0.2940421402454376,0.3043830394744873,0.2933953106403351,0.30836352705955505
2010-11-15,154.4165496826172,151.453369140625,152.50814819335938,153.28472900390625,-0.37511754035949707,-0.3736817240715027,-0.328072190284729,-0.3057492673397064
2010-11-16,209.9879150390625,206.26768493652344,207.5107879638672,208.63839721679688,-0.22259126603603366,-0.22603605687618256,-0.1858024299144745,-0.1604938507080078
2010-11-17,188.1783447265625,184.75523376464844,185.92442321777344,186.9142608642578,-0.005311156157404184,0.013225631788372992,5.578994023380801e-05,0.013899443671107292
2010-11-18,156.48004150390625,153.48875427246094,154.55052185058594,155.34014892578125,0.1508466750383377,0.1680898815393448,0.15095338225364685,0.16473543643951416
2010-11-19,181.21072387695312,177.88253784179688,179.02810668945312,179.9739532470703,-0.030228562653064724,-0.024275075644254684,-0.02218936942517757,-0.003912637010216713
2010-11-22,157.71234130859375,154.7042694091797,155.7702178955078,156.56761169433594,0.7503420114517212,0.7565333247184753,0.7351085543632507,0.7420355677604675
2010-11-23,158.06838989257812,155.0554656982422,156.12261962890625,156.92227172851562,0.03331626951694488,0.04239056631922722,0.03697115927934647,0.05357881262898445
2010-11-24,155.1944122314453,152.22064208984375,153.27806091308594,154.05955505371094,0.7803228497505188,0.7808335423469543,0.7741519808769226,0.7777021527290344
2010-11-26,152.1517791748047,149.21946716308594,150.2665557861328,151.02883911132812,0.7413800954818726,0.7426136136054993,0.7258685231208801,0.7306730151176453
2010-11-29,151.21412658691406,148.29458618164062,149.33851623535156,150.09486389160156,0.635586678981781,0.6408796310424805,0.6161217093467712,0.6207820177078247
