Pred_high,Pred_low,Actual_high,Actual_low
233.4683380126953,229.056396484375,228.69000244140625,220.22000122070312
1280.0712890625,1261.3515625,1388.1600341796875,1338.0
348.7933654785156,342.8045654296875,308.010009765625,303.239990234375
268.7340393066406,263.83990478515625,300.69000244140625,292.1000061035156
363.6744079589844,357.4822998046875,405.6300048828125,396.25
904.0512084960938,890.4720458984375,909.989990234375,903.8200073242188
1620.8150634765625,1597.43701171875,1588.5899658203125,1566.760009765625
170.09010314941406,166.54464721679688,179.0,173.58999633789062
250.7299041748047,246.08206176757812,259.5,252.6199951171875
132.4755096435547,129.444091796875,132.33000183105472,120.5999984741211
309.912841796875,304.4559326171875,327.94000244140625,306.8999938964844
1912.464599609375,1885.0994873046875,1752.0,1715.25
140.2081756591797,137.07107543945312,142.60000610351562,140.03999328613278
1623.806640625,1600.3876953125,1657.260009765625,1631.780029296875
222.77305603027344,218.50721740722656,180.7400054931641,178.3699951171875
160.24839782714844,156.83737182617188,165.0,160.74000549316406
239.2662811279297,234.77490234375,188.8500061035156,185.57000732421875
1747.569091796875,1722.458251953125,1789.780029296875,1762.0
183.45924377441406,179.73069763183594,178.49000549316406,174.14999389648438
1754.2213134765625,1729.01953125,1614.47998046875,1573.1199951171875
665.6295776367188,655.309814453125,777.5,760.0900268554688
1754.5255126953125,1729.3197021484375,1724.800048828125,1708.8699951171875
984.8375854492188,970.15380859375,1016.5,1001.25
245.3963623046875,240.8212432861328,257.77999877929693,253.5
1478.1053466796875,1456.67822265625,1460.989990234375,1415.1500244140625
779.1129760742188,767.2418212890625,768.469970703125,763.0900268554688
550.2974853515625,541.5542602539062,554.27001953125,533.1500244140625
406.9824523925781,400.1983642578125,381.7699890136719,374.9400024414063
461.2274475097656,453.70196533203125,435.989990234375,428.8299865722656
1861.6708984375,1835.0003662109375,1792.989990234375,1774.06005859375
218.26513671875,214.06094360351562,246.8699951171875,241.3600006103516
732.1537475585938,720.92431640625,746.0999755859375,738.0
169.01072692871094,165.4798583984375,234.3000030517578,216.2899932861328
1765.088134765625,1739.73779296875,1795.6500244140625,1757.219970703125
1809.358642578125,1783.4034423828125,1880.050048828125,1806.530029296875
233.7127227783203,229.29739379882812,243.47999572753903,239.0200042724609
1812.44921875,1786.451416015625,1750.6700439453125,1735.0
1860.194580078125,1833.544189453125,1831.0899658203125,1802.219970703125
206.61729431152344,202.57235717773438,238.6999969482422,230.5
807.9514770507812,795.6859130859375,770.5,756.1599731445312
1766.0107421875,1740.64794921875,1925.0,1893.6700439453125
183.52777099609375,179.7985382080078,243.3300018310547,229.25
447.4407653808594,440.10345458984375,446.4700012207031,440.2300109863281
856.3806762695312,843.4530029296875,852.5,839.6699829101562
617.603515625,607.940185546875,560.3499755859375,550.1300048828125
135.8816680908203,132.8037109375,127.4800033569336,124.26000213623048
1808.033447265625,1782.095947265625,1846.1199951171875,1835.1700439453125
1097.799072265625,1081.5712890625,1112.6800537109377,1088.52001953125
349.5888366699219,343.58917236328125,312.6000061035156,307.0
1786.9093017578125,1761.2607421875,1762.52001953125,1734.1199951171875
225.00961303710938,220.71319580078125,232.52999877929688,228.02999877929688
1955.63916015625,1927.683837890625,1927.530029296875,1890.0
166.2168426513672,162.72409057617188,235.80999755859366,225.6000061035156
1623.526611328125,1600.111328125,1701.050048828125,1609.8499755859375
1885.6722412109375,1858.6734619140625,1913.8900146484373,1892.0400390625
1621.53076171875,1598.142822265625,1657.4300537109375,1612.0
204.36692810058594,200.3526611328125,198.07000732421875,191.58999633789062
641.1405029296875,631.1552734375,625.989990234375,612.239990234375
165.11524963378906,161.63766479492188,178.42999267578125,174.60000610351562
169.27130126953125,165.7369384765625,144.63999938964844,142.10000610351562
1692.2664794921875,1667.9114990234375,1720.8699951171875,1708.52001953125
756.3815307617188,744.82080078125,768.0900268554688,750.25
528.8289184570312,520.3790283203125,522.6900024414061,507.260009765625
1910.59619140625,1883.256591796875,1957.0,1820.72998046875
1014.052978515625,998.969970703125,991.0499877929688,980.239990234375
193.4322052001953,189.5674285888672,193.57000732421875,186.1000061035156
200.1005401611328,196.14459228515625,199.6000061035156,193.7400054931641
230.4487762451172,226.07801818847656,227.2899932861328,222.50999450683602
994.4996948242188,979.6838989257812,965.6099853515624,954.4199829101562
1866.93017578125,1840.187744140625,1824.68994140625,1800.7900390625
807.4697875976562,795.2109375,823.989990234375,814.5
194.12109375,190.24685668945312,189.08999633789062,185.30999755859366
127.968994140625,124.9991455078125,125.44000244140624,123.18000030517578
351.15838623046875,345.13739013671875,321.30999755859375,316.95001220703125
297.6341857910156,292.34503173828125,285.9800109863281,280.0
365.3486633300781,359.1337890625,377.70001220703125,371.510009765625
1944.4697265625,1916.6671142578125,1893.699951171875,1858.0
2010.9715576171875,1982.259765625,2033.18994140625,2003.5999755859373
229.70130920410156,225.34075927734375,226.0,218.08999633789062
204.9775848388672,200.9552001953125,187.8999938964844,181.88999938964844
1955.73388671875,1927.777587890625,1993.6500244140625,1959.219970703125
318.2262878417969,312.65557861328125,303.1400146484375,296.1099853515625
1591.83642578125,1568.8544921875,1606.43994140625,1590.8900146484375
185.1092529296875,181.3582305908203,190.7700042724609,186.27999877929688
230.58685302734375,226.2142333984375,230.97000122070312,224.6000061035156
532.1804809570312,523.6848754882812,532.969970703125,525.02001953125
138.72886657714844,135.61215209960938,127.58999633789062,124.81999969482422
207.74813842773438,203.68768310546875,195.5,187.3000030517578
740.1559448242188,728.8172607421875,777.0,764.239990234375
307.4302978515625,302.00714111328125,291.04998779296875,285.6199951171875
283.4354248046875,278.3402099609375,305.7900085449219,301.9100036621094
283.6111755371094,278.5138244628906,274.79998779296875,271.85000610351557
259.8246154785156,255.05224609375,269.39999389648443,264.02999877929693
172.14610290527344,168.572265625,159.8699951171875,156.57000732421875
380.2478332519531,373.8293762207031,314.54998779296875,310.05999755859375
1418.433349609375,1397.822021484375,1419.719970703125,1383.530029296875
577.3604736328125,568.2472534179688,649.989990234375,622.2899780273438
619.5079956054688,609.8187255859375,682.77001953125,670.1199951171875
325.1284484863281,319.4632263183594,388.2099914550781,382.5700073242188
648.6773681640625,638.5891723632812,562.760009765625,545.0499877929689
199.37254333496094,195.42665100097656,184.94000244140625,182.05999755859366
136.02947998046875,132.949462890625,132.85000610351562,130.44000244140622
1834.71826171875,1808.4161376953125,1784.0,1725.1099853515625
226.06832885742188,221.75746154785156,255.1699981689453,251.50999450683602
136.97879028320312,133.88583374023438,139.5,136.6300048828125
250.70333862304688,246.05569458007812,259.42001342773443,253.5200042724609
251.97398376464844,247.30892944335938,271.66000366210943,265.01998901367193
2172.234375,2141.318115234375,2333.3701171875,2245.0
981.0193481445312,966.3876953125,961.2000122070312,945.4600219726562
365.0111389160156,358.8009033203125,361.5,348.6000061035156
181.9864959716797,178.2782440185547,224.9900054931641,216.72000122070312
757.1963500976562,745.6246337890625,770.0,759.7999877929688
177.3212432861328,173.6768341064453,169.75,163.89999389648438
210.6817169189453,206.58116149902344,194.5500030517578,189.75
182.7711944580078,179.05230712890625,233.83999633789062,223.0500030517578
1591.6044921875,1568.6259765625,1645.0,1614.0899658203125
182.14894104003906,178.43844604492188,190.4900054931641,188.25
2389.75927734375,2355.869140625,2413.580078125,2330.0
735.9127807617188,724.6318969726562,739.5499877929688,731.6300048828125
392.0818786621094,385.5015869140625,437.7300109863281,425.5700073242188
325.8206787109375,320.14630126953125,317.8900146484375,311.510009765625
389.5470886230469,383.0013427734375,346.8299865722656,342.5
749.7449340820312,738.2752685546875,748.5,735.3499755859375
201.4394073486328,197.46531677246094,216.0800018310547,213.0
190.38153076171875,186.55868530273438,246.7100067138672,240.17999267578125
137.1135711669922,134.01876831054688,129.39999389648438,127.1999969482422
1510.7705078125,1488.896728515625,1525.3800048828125,1481.0
146.87841796875,143.65017700195312,120.37999725341795,117.56999969482422
1927.501953125,1899.931396484375,1911.0,1886.43994140625
875.8381958007812,862.644287109375,581.7999877929688,570.3099975585938
1877.043701171875,1850.162841796875,1874.4300537109373,1823.0
2061.04248046875,2031.6466064453125,1958.199951171875,1915.43994140625
524.3270263671875,515.93896484375,539.3900146484375,519.8900146484375
219.50181579589844,215.28067016601562,240.5200042724609,231.80999755859366
149.48434448242188,146.22056579589844,153.30999755859375,149.60000610351562
206.57566833496094,202.53125,196.3600006103516,193.0200042724609
161.76441955566406,158.33270263671875,171.25999450683594,165.0500030517578
678.5770263671875,668.080078125,636.5499877929688,623.0
2353.5419921875,2320.146728515625,2400.0,2316.02001953125
2594.84814453125,2558.154052734375,2621.47998046875,2503.35009765625
371.2996520996094,365.0033874511719,332.17999267578125,322.5
197.82801818847656,193.90321350097656,186.4900054931641,182.91000366210938
608.2037963867188,598.6690673828125,614.7100219726562,605.530029296875
211.01551818847656,206.910400390625,160.91000366210938,156.77000427246094
312.5328674316406,307.0399475097656,335.75,325.0
176.2675018310547,172.6374053955078,175.88999938964844,172.14999389648438
1929.056884765625,1901.465087890625,1934.7900390625,1906.6300048828125
300.3073425292969,294.9815673828125,313.20001220703125,303.4700012207031
228.2855987548828,223.9443359375,236.4900054931641,233.02999877929688
129.70872497558594,126.71514892578125,124.5,120.6500015258789
189.37364196777344,185.56439208984375,171.64999389648438,168.58999633789062
809.2363891601562,796.953369140625,818.5,805.0800170898438
1959.1982421875,1931.1943359375,2001.300048828125,1965.8699951171875
1896.816162109375,1869.665283203125,1887.1099853515625,1858.550048828125
1538.3414306640625,1516.091064453125,1469.989990234375,1415.02001953125
269.4326171875,264.52886962890625,306.3399963378906,301.8699951171875
783.9940795898438,772.05615234375,805.9299926757812,797.1500244140625
300.0888977050781,294.7660827636719,406.25,387.70001220703125
998.4204711914062,983.55078125,1019.0499877929688,987.02001953125
208.0452423095703,203.98065185546875,217.5500030517578,211.17999267578125
231.1647491455078,226.7841033935547,244.8999938964844,238.8000030517578
124.39518737792969,121.47434997558594,121.47000122070312,117.36000061035156
181.18453979492188,177.48724365234375,183.5,172.49000549316406
969.5964965820312,955.12109375,998.7999877929688,976.0
516.7485961914062,508.46392822265625,529.4600219726561,518.2100219726561
356.2448425292969,350.15435791015625,329.29998779296875,323.5299987792969
741.4269409179688,730.07080078125,721.3099975585938,710.8099975585938
349.0896301269531,343.09698486328125,382.5,374.8200073242188
1971.781982421875,1943.60595703125,2035.800048828125,1995.300048828125
1933.949951171875,1906.291015625,1878.8599853515625,1855.0899658203125
1644.1058349609375,1620.40966796875,1778.3399658203125,1730.0
1734.310546875,1709.381103515625,1870.4599609375,1799.5
420.7859191894531,413.81317138671875,394.2799987792969,388.0
1820.799560546875,1794.6876220703125,1824.5,1797.31005859375
280.5439758300781,275.4885559082031,234.8300018310547,230.1100006103516
236.6183624267578,232.16329956054688,262.83999633789057,258.52999877929693
200.1973114013672,196.24008178710938,197.0,193.0
1165.9510498046875,1148.79150390625,1178.3199462890625,1160.550048828125
204.24681091308594,200.23419189453125,180.75,176.9600067138672
656.010009765625,645.8217163085938,624.3800048828125,615.0700073242188
1891.680908203125,1864.60009765625,1935.199951171875,1905.800048828125
411.6671142578125,404.8191223144531,367.8200073242188,360.2099914550781
407.3586120605469,400.5693359375,378.8500061035156,374.8800048828125
378.7505798339844,372.35260009765625,318.5899963378906,313.4700012207031
942.7337036132812,928.6253662109375,743.260009765625,728.9000244140625
315.8475341796875,310.3093566894531,321.7300109863281,317.5199890136719
807.5110473632812,795.2513427734375,769.0999755859375,760.3099975585938
428.5754699707031,421.4961853027344,437.0,429.0
262.4602355957031,257.6520080566406,265.92999267578125,257.89999389648443
1092.0029296875,1075.8541259765625,1006.4000244140624,991.5800170898438
984.3811645507812,969.703857421875,1008.5499877929688,998.0999755859376
869.1749877929688,856.0723266601562,999.75,982.0
256.1981201171875,251.47525024414062,196.02999877929688,193.5500030517578
350.8382263183594,344.821533203125,346.6700134277344,341.3399963378906
373.4031677246094,367.078125,375.239990234375,372.2699890136719
293.4181823730469,288.186767578125,259.42999267578125,254.5
1834.29541015625,1807.9990234375,1841.0,1811.27001953125
1759.828125,1734.5499267578125,1770.050048828125,1742.0
1031.452880859375,1016.1318359375,979.8499755859376,965.0
325.5036315917969,319.83343505859375,322.0,316.6700134277344
207.5652618408203,203.50735473632812,221.4499969482422,214.9499969482422
1344.8494873046875,1325.2442626953125,1254.3299560546875,1237.22998046875
125.82918548583984,122.8886489868164,121.91999816894531,118.01000213623048
417.1203308105469,410.19769287109375,431.8500061035156,425.010009765625
1524.623046875,1502.560302734375,1438.3800048828125,1415.699951171875
2567.270751953125,2530.954345703125,2473.530029296875,2445.31005859375
179.4409637451172,175.767578125,207.32000732421875,194.83999633789062
1721.6661376953125,1696.9095458984375,1684.27001953125,1660.97998046875
214.3052215576172,210.15516662597656,181.57000732421875,178.5
330.4605407714844,324.7225341796875,355.7300109863281,349.45001220703125
799.4234008789062,787.2744140625,839.9500122070312,832.4000244140625
1893.71435546875,1866.60546875,1903.800048828125,1887.3199462890625
316.5449523925781,310.9971618652344,306.70001220703125,302.5899963378906
195.78721618652344,191.8903045654297,218.32000732421875,213.25
1591.5426025390625,1568.56494140625,1584.9000244140625,1562.18994140625
1662.515625,1638.5673828125,1667.800048828125,1641.4000244140625
1820.3121337890625,1794.206787109375,1792.0,1777.3900146484375
141.2398223876953,138.0887908935547,136.99000549316406,131.0
222.5877227783203,218.32464599609375,194.05999755859366,190.25999450683602
724.1892700195312,713.0687866210938,789.489990234375,774.6099853515625
191.0466766357422,187.21456909179688,174.4600067138672,172.0500030517578
1482.712158203125,1461.22216796875,1736.4100341796875,1679.0799560546875
1521.7384033203125,1499.71484375,1538.0,1497.1099853515625
307.8879699707031,302.4585266113281,304.6400146484375,296.6600036621094
280.2587585449219,275.2071228027344,275.44000244140625,271.5
730.9763793945312,719.7630615234375,780.4600219726562,771.6599731445312
191.4404754638672,187.6028289794922,178.8000030517578,173.5
208.69871520996094,204.6251220703125,202.97000122070312,195.5
223.64393615722656,219.36639404296875,218.3999938964844,205.75
705.8563842773438,694.9866333007812,726.4299926757812,718.219970703125
435.0430908203125,427.87554931640625,405.0,399.20001220703125
376.4421691894531,370.0757141113281,372.7300109863281,367.0
165.78311157226562,162.29635620117188,168.49000549316406,165.0500030517578
693.6619262695312,682.958740234375,646.9099731445312,627.6500244140625
1767.295166015625,1741.91455078125,1815.6700439453125,1798.72998046875
357.8984375,351.78533935546875,329.4800109863281,320.1000061035156
2099.91748046875,2069.98974609375,2180.25,2155.2900390625
904.9634399414062,891.3716430664062,909.47998046875,903.0
618.2196044921875,608.5477905273438,572.47998046875,558.0999755859375
223.2339630126953,218.96182250976562,252.41000366210938,242.75
2525.0517578125,2489.31201171875,2326.97998046875,2256.3798828125
210.91653442382812,206.81280517578125,227.13999938964844,218.27999877929688
772.0244750976562,760.2501831054688,765.0,750.3499755859375
1865.0645751953125,1838.347412109375,1905.800048828125,1876.6400146484373
322.9634094238281,317.32794189453125,331.7200012207031,326.1400146484375
190.65184020996094,186.82513427734375,160.85000610351562,157.5500030517578
657.4603881835938,647.2523193359375,680.989990234375,672.0999755859375
215.45611572265625,211.29034423828125,228.3500061035156,223.7100067138672
171.82594299316406,168.25665283203125,186.0,181.2100067138672
947.8543701171875,933.6761474609375,999.0,982.1099853515624
1195.019775390625,1177.462646484375,1205.489990234375,1188.300048828125
2047.5528564453125,2018.34130859375,2176.7900390625,2127.449951171875
355.828857421875,349.7442321777344,375.989990234375,366.70001220703125
181.8982696533203,178.19140625,223.6199951171875,217.5500030517578
222.26612854003906,218.00723266601562,252.47999572753903,247.5
1965.138671875,1937.0537109375,1973.6300048828125,1912.3399658203125
303.5354309082031,298.16552734375,306.0,287.260009765625
207.26499938964844,203.21127319335938,219.6300048828125,212.80999755859366
1559.9169921875,1537.371337890625,1675.1600341796875,1626.010009765625
1185.7982177734375,1168.3671875,1186.8399658203125,1160.699951171875
1010.4150390625,995.3818359375,997.9500122070312,980.0999755859376
942.0369873046875,927.9383544921875,949.0499877929688,939.2100219726562
187.45159912109375,183.66860961914062,203.4199981689453,196.17999267578125
1360.677001953125,1340.855224609375,1638.0999755859375,1567.3900146484375
400.7703552246094,394.0711669921875,403.7200012207031,396.3699951171875
1566.9281005859375,1544.287109375,1561.199951171875,1516.0899658203125
1532.2225341796875,1510.0556640625,1554.8800048828125,1545.25
233.4584503173828,229.0465545654297,274.5,269.60000610351557
713.2675170898438,702.2965087890625,730.0,720.5499877929688
297.19720458984375,291.9140319824219,293.80999755859375,284.0
189.46510314941406,185.65460205078125,205.1999969482422,200.5
962.6638793945312,948.2833862304688,959.0,941.1400146484376
198.45872497558594,194.52529907226562,173.10000610351562,169.50999450683594
262.0267639160156,257.2242431640625,247.6100006103516,244.58999633789062
344.4057312011719,338.4769592285156,357.6000061035156,343.3999938964844
1947.4814453125,1919.637451171875,2026.3199462890625,2001.219970703125
2160.80859375,2130.048828125,2444.8798828125,2363.0
163.6266326904297,160.16952514648438,130.02000427246094,126.81999969482422
401.1385192871094,394.4344482421875,384.4200134277344,378.7999877929688
884.6821899414062,871.36767578125,921.8599853515624,912.1099853515624
1538.8607177734375,1516.60302734375,1568.52001953125,1539.06005859375
541.4197998046875,532.7978515625,620.8800048828125,579.1599731445312
383.6611633300781,377.1958312988281,347.0,336.0799865722656
136.0506591796875,132.97042846679688,129.22000122070312,126.5
1839.5091552734375,1813.141357421875,1847.77001953125,1818.9200439453125
768.2020874023438,756.4798583984375,805.8900146484375,794.27001953125
187.96473693847656,184.17491149902344,181.77999877929688,179.02000427246094
174.5394287109375,170.93292236328125,188.94000244140625,184.9199981689453
318.9605407714844,313.3796081542969,338.3299865722656,331.4700012207031
2011.00244140625,1982.290283203125,2053.0,2017.6600341796875
308.45550537109375,303.018310546875,310.4800109863281,304.0
1125.6875,1109.078125,1172.7900390625,1157.0999755859375
686.1818237304688,675.5809326171875,757.3400268554688,740.3300170898438
1809.7080078125,1783.74755859375,1830.0,1807.530029296875
155.1682586669922,151.82662963867188,118.1999969482422,116.4000015258789
1834.14404296875,1807.849853515625,1798.9300537109375,1757.0
1196.459228515625,1178.88232421875,1187.2900390625,1175.6099853515625
268.0887756347656,263.20330810546875,278.41000366210943,274.239990234375
210.3038787841797,206.20849609375,226.02999877929688,220.5200042724609
213.5099639892578,209.37095642089844,189.47000122070312,183.6499938964844
1478.364013671875,1456.93359375,1575.969970703125,1482.3199462890625
786.3544921875,774.3841552734375,830.1400146484375,817.030029296875
187.1022491455078,183.32421875,187.0,181.58999633789062
1590.9171142578125,1567.947998046875,1698.4599609375,1603.0
1453.78271484375,1432.6881103515625,1468.93994140625,1436.8399658203125
1597.509765625,1574.450439453125,1608.0,1592.0
2118.96533203125,2088.77685546875,1954.510009765625,1870.0
213.46900939941406,209.33047485351562,221.58999633789062,218.0
319.7423400878906,314.15093994140625,312.6400146484375,306.010009765625
211.19808959960938,207.0904998779297,173.49000549316406,170.3000030517578
208.10462951660156,204.0393524169922,221.4900054931641,218.1100006103516
636.1420288085938,626.2251586914062,556.9099731445311,545.3300170898439
2504.89453125,2469.4306640625,2442.3701171875,2398.199951171875
1002.1444091796875,987.2239990234375,967.7899780273438,954.0499877929688
391.3475036621094,384.7772216796875,315.8999938964844,308.7699890136719
1561.414794921875,1538.848876953125,1469.0,1390.31005859375
403.2039489746094,396.4715576171875,376.1199951171875,371.5499877929688
779.5769653320312,767.6994018554688,784.75,763.5499877929688
210.6389923095703,206.53897094726562,227.5,220.69000244140625
909.6818237304688,896.0255737304688,917.1900024414062,894.489990234375
280.8193359375,275.7601318359375,309.3900146484375,305.510009765625
189.05426025390625,185.24945068359375,172.5,169.25
891.9246215820312,878.510986328125,857.7999877929688,851.010009765625
191.4236602783203,187.58639526367188,240.47000122070312,234.0
234.5137176513672,230.0875701904297,274.260009765625,267.54000854492193
875.4568481445312,862.2685546875,876.4400024414062,859.02001953125
821.0657958984375,808.62109375,801.77001953125,791.77001953125
321.7486877441406,316.1297607421875,261.489990234375,257.1199951171875
859.4554443359375,846.4859619140625,853.0700073242188,846.7899780273438
1822.8680419921875,1796.72802734375,1750.0,1712.6300048828125
404.6036682128906,397.85205078125,476.5799865722656,451.0
327.3394470214844,321.6440124511719,319.20001220703125,312.6199951171875
991.4823608398438,976.7076416015625,1006.8800048828124,995.9000244140624
289.2290344238281,284.0546875,280.20001220703125,274.54000854492193
1876.093994140625,1849.226318359375,1760.0,1726.1300048828125
220.1547088623047,215.9246826171875,205.30999755859366,200.6300048828125
815.7750244140625,803.402587890625,781.9400024414062,771.0
1502.244873046875,1480.488037109375,1414.0,1355.3299560546875
1910.04443359375,1882.7125244140625,1943.6400146484373,1910.550048828125
2546.107666015625,2510.080322265625,2488.0,2461.169921875
141.91195678710938,138.75160217285156,141.39999389648438,136.91000366210938
1643.060791015625,1619.378662109375,1692.1199951171875,1641.5
960.6459350585938,946.2930908203125,965.72998046875,950.8599853515624
1578.77734375,1555.9739990234375,1606.949951171875,1587.8299560546875
363.6756896972656,357.48382568359375,361.7099914550781,356.7200012207031
791.2920532226562,779.25439453125,816.02001953125,806.260009765625
451.1730651855469,443.784912109375,438.20001220703125,433.4800109863281
323.8293151855469,318.181884765625,396.2999877929688,383.1000061035156
1847.56982421875,1821.092041015625,1793.77001953125,1753.4000244140625
1661.56982421875,1637.634521484375,1696.0,1666.5
523.8139038085938,515.4326171875,556.0,521.9000244140625
191.5994415283203,187.75991821289062,190.0,177.5500030517578
1861.612548828125,1834.9423828125,1925.949951171875,1907.5799560546875
155.1958465576172,151.853759765625,165.35000610351562,158.55999755859375
185.2421112060547,181.48947143554688,180.75,170.25
222.967529296875,218.69923400878906,218.30999755859366,214.4600067138672
338.5932922363281,332.74407958984375,297.0,292.2900085449219
260.080078125,255.3042755126953,190.8300018310547,181.50999450683602
178.772216796875,175.10791015625,216.6000061035156,204.47000122070312
181.2170867919922,177.5194549560547,200.8999938964844,191.3699951171875
219.55845642089844,215.33657836914062,191.1499938964844,187.6300048828125
501.65130615234375,493.57318115234375,542.739990234375,527.52001953125
363.8836364746094,357.68890380859375,403.0,396.0400085449219
197.4885711669922,193.56851196289062,178.25,174.0500030517578
315.6674499511719,310.1318664550781,299.0799865722656,295.260009765625
178.6795196533203,175.0164794921875,234.75,222.3999938964844
233.25843811035156,228.84921264648438,185.3999938964844,182.1999969482422
1893.675048828125,1866.5672607421875,1911.239990234375,1898.0400390625
1762.5367431640625,1737.2213134765625,1777.7099609375,1656.56005859375
228.2548370361328,223.91404724121094,239.67999267578125,235.22999572753903
744.3917846679688,732.9952392578125,818.2999877929688,804.0
1668.951171875,1644.9150390625,1700.1700439453125,1677.5
251.0179901123047,246.3660430908203,237.3999938964844,232.1100006103516
